1,92,"基礎半導体工学 / 國岡昭夫, 上村喜一著","新版. - 東京 : 朝倉書店 , 1996.4"
37,22,人間環境の地理学 / 菊地俊夫〔ほか〕著,"東京 : 開成出版 , 1995.10"
37,22,ジーニアス英和辞典 / 小西友七編集主幹,": 2色刷,: [単色刷],: 2色刷 革装. - 改訂版. - 東京 : 大修館書店 , 1994.4"
37,22,戦前期社会事業史料集成 / 社会福祉調査研究会編,"第1巻 - 第20巻. - 東京 : 日本図書センター , 1985"
37,22,ディジタル制御入門 / 萩原朋道著,"東京 : コロナ社 , 1999.3 (システム制御工学シリーズ)"
37,22,"ラマン分光法 / 浜口宏夫, 平川暁子編","2刷. - 東京 : 学会出版センター , 1991.1 (日本分光学会測定法シリーズ)"
37,22,"創られた伝統 / E・ホブズボウム, T・レンジャー編 ; 前川啓治, 梶原景昭他訳","東京 : 紀伊國屋書店 , 1992.6 (文化人類学叢書)"
37,22,日本人の英語 / マーク・ピーターセン著,"[正],続. - 東京 : 岩波書店 , 1988.4-1990.9 (岩波新書)"
37,22,ブランド : 価値の創造 / 石井淳蔵著,"東京 : 岩波書店 , 1999.9 (岩波新書)"
37,22,グループウェアとその応用 / 垂水浩幸著,"東京 : 共立出版 , 2000.9 (ソフトウェアテクノロジーシリーズ)"
37,22,"哲学はこんなふうに / アンドレ・コント=スポンヴィル著 ; 木田元, 小須田健, C.カンタン訳","東京 : 紀伊國屋書店 , 2002.10"
37,22,観光人類学の戦略 : 文化の売り方・売られ方 / 橋本和也著,"京都 : 世界思想社 , 1999.4 (Sekaishiso seminar)"
37,22,"CSR : 企業価値をどう高めるか / 高巖, 日経CSRプロジェクト編","東京 : 日本経済新聞社 , 2004.11"
37,22,地域産業複合体の形成と展開 : ウメ産業をめぐる新たな動向 / 橋本卓爾 [ほか] 編著,"東京 : 農林統計協会 , 2005.7"
37,22,和歌山県教育史 / 和歌山県教育史編纂委員会編,"第1巻 : 通史編1,第2巻 : 通史編II,第3巻 : 史料編. - 和歌山 : 和歌山県教育委員会 , 2006.3-2010.3"
37,22,図書館戦争 / 有川浩著 ; 徒花スクモイラスト,"東京 : メディアワークス. - 東京 : 角川書店 (発売) , 2006.3"
37,22,実験データを正しく扱うために / 化学同人編集部編,"京都 : 化学同人 , 2007.12"
37,22,観光旅行の心理学 / 佐々木土師二著,"京都 : 北大路書房 , 2007.3"
37,22,"新TOEICテスト直前の技術(テクニック) : 受験票が届いてからでも間に合う!11日間即効プログラム / ロバート・ヒルキ, ポール・ワーデン, ヒロ前田共著","完全リニューアル版. - 東京 : アルク , 2006.12"
37,22,数学いらずの分子軌道論 / 齋藤勝裕著,"京都 : 化学同人 , 2007.11"
37,22,中世終焉 : 秀吉の太田城水攻めを考える / 海津一朗編,"大阪 : 清文堂出版 , 2008.5 (和歌山大学フィールドミュージアム叢書)"
37,22,"よくわかる卒論の書き方 / 白井利明, 高橋一郎著","京都 : ミネルヴァ書房 , 2008.5 (やわらかアカデミズム・「わかる」シリーズ)"
37,22,The business of rural tourism : International perspectives / edited by Stephen J. Page and Don Getz,"London : International Thomson Business Press , c1997 (Tourism and hospitality management series)"
37,22,はじめての韓国語 : よくわかる / 李昌圭著,"東京 : ナツメ社 , 2007.3 (CDブック)"
37,22,少女 / 湊かなえ著,"東京 : 早川書房 , 2009.1 (ハヤカワ・ミステリワールド)"
37,22,子どもの貧困白書 / 子どもの貧困白書編集委員会編,"東京 : 明石書店 , 2009.9"
37,22,"昔話の形態学 / ウラジーミル・プロップ著 ; 北岡誠司, 福田美智代訳","東京 : 白馬書房 , 1987.8 (叢書記号学的実践)"
37,22,信号とシステム / 斉藤洋一著,"東京 : コロナ社 , 2003.6"
37,22,非線形光学入門 / 服部利明著,"東京 : 裳華房 , 2009.9"
37,22,ピンチに役立つ英語表現辞典 / 松浦庸夫著,"東京 : 東京堂出版 , 2010.9"
37,22,観光まちおこしに成功する秘訣 : 成果を上げるための処方箋 / 渡辺千賀恵著,"東京 : ぎょうせい , 2011.1"
37,22,図説社会心理学入門 / 齊藤勇編著,"東京 : 誠信書房 , 2011.1"
37,22,"スバラシク実力がつくと評判の電磁気学キャンパス・ゼミ : 大学の物理がこんなに分かる!単位なんて楽に取れる! / 馬場敬之, 高杉豊著","改訂1. - 川口 : マセマ出版社 , [2011.3]"
37,22,コア・テキスト統計学 / 大屋幸輔著,"東京 : 新世社. - 東京 : サイエンス社 (発売) , 2003.2 (ライブラリ経済学コア・テキスト&最先端)"
37,22,基礎量子化学 : 軌道概念で化学を考える / 友田修司著,"東京 : 東京大学出版会 , 2007.2"
37,22,観光統計からみえてきた地域観光戦略 / 額賀信著,"東京 : 日刊工業新聞社 , 2008.11 (B&Tブックス)"
37,22,量子ドットエレクトロニクスの最前線,"東京 : エヌ・ティー・エス , 2011.3"
37,22,"スバラシク実力がつくと評判のフーリエ解析キャンパス・ゼミ : 大学の数学がこんなに分かる!単位なんて楽に取れる! / 馬場敬之, 高杉豊著","1. - 川口 : マセマ出版社 , [2007.2]"
37,22,観光のマーケティング・マネジメント : ケースで学ぶ観光マーケティングの理論 / 高橋一夫編著 ; 柏木千春 [ほか] 著,"東京 : ジェイティービー能力開発 , 2011.3"
37,22,地域ブランドと魅力あるまちづくり : 産業振興・地域おこしの新しいかたち / 佐々木一成著,"京都 : 学芸出版社 , 2011.2"
37,22,心理学がイッキにわかる本 : 心のギモン、すっきり解決! / 渋谷昌三監修,"東京 : 西東社 , 2011.6"
37,22,舟を編む / 三浦しをん著,"東京 : 光文社 , 2011.9"
37,22,栞子さんと奇妙な客人たち / 三上延 [著],"東京 : アスキー・メディアワークス. - 東京 : 角川グループパブリッシング (発売) , 2011.3 (メディアワークス文庫)"
37,22,永遠の出口 / 森絵都著,"東京 : 集英社 , 2006.2 (集英社文庫)"
37,22,イラストで学ぶ機械学習 : 最小二乗法による識別モデル学習を中心に / 杉山将著 ; 講談社サイエンティフィク編集,"東京 : 講談社 , 2013.9"
37,22,初等整数論からp進数へ / 雪江明彦著,"東京 : 日本評論社 , 2013.8 (整数論 / 雪江明彦著)"
37,22,フードツーリズム論 : 食を活かした観光まちづくり / 安田亘宏著,"東京 : 古今書院 , 2013.7"
37,22,"フーリエ光学 / Joseph W.Goodman著 ; 尾崎義治, 朝倉利光訳","東京 : 森北出版 , 2012.10"
37,22,いじめの構造 : なぜ人が怪物になるのか / 内藤朝雄著,"東京 : 講談社 , 2009.3 (講談社現代新書)"
37,22,論文の教室 : レポートから卒論まで / 戸田山和久著,"新版. - 東京 : NHK出版 , 2012.8 (NHKブックス)"
37,22,組織行動のマネジメント : 入門から実践へ / スティーブン P.ロビンス著 ; 高木晴夫訳,"新版. - 東京 : ダイヤモンド社 , 2009.12"
37,22,変革マネジメントの理論と実践 : プロジェクトリーダーシップの役割 / 野間口隆郎著,"東京 : 白桃書房 , 2013.9 (和歌山大学経済学部研究叢書)"
37,22,"ストレングストレーニング&コンディショニング : NSCA決定版 / Thomas R. Baechle, Roger W. Earle編","第3版. - 東京 : ブックハウス・エイチディ , 2010.2"
37,22,"絵ときでわかるロボット工学 / 川嶋健嗣, 只野耕太郎共著","第2版. - 東京 : オーム社 , 2014.7"
37,22,"消費者・コミュニケーション戦略 / 田中洋, 清水聰編","東京 : 有斐閣 , 2006.5 (有斐閣アルマ)"
37,22,Fiber optic communications : fundamentals and applications / Shiva Kumar and M. Jamal Deen,"Chichester, West Sussex : Wiley , 2014"
37,22,学生による学生のためのダメレポート脱出法 / 慶應義塾大学日吉キャンパス学習相談員著,"東京 : 慶應義塾大学出版会 , 2014.10 (アカデミック・スキルズ)"
37,22,サラバ! / 西加奈子著,"上,下. - 東京 : 小学館 , 2014.11"
37,22,TOEFLテスト英単語3800 / 神部孝著,"4訂版. - [東京] : 旺文社 , [2014.2] (TOEFLテスト大戦略シリーズ)"
37,22,江戸川乱歩傑作選 / 江戸川乱歩著,"93刷改版. - 東京 : 新潮社 , 2009.4 (新潮文庫)"
37,22,"それでも企業不祥事が起こる理由 : “法令遵守""を超えるコンプライアンスの実務 / 國廣正著","東京 : 日本経済新聞出版社 , 2010.7"
37,22,"Unity5入門 : 最新開発環境による簡単3D&2Dゲーム制作 / 荒川巧也, 浅野祐一著","東京 : SBクリエイティブ , 2015.8"
37,22,「愛情の器」モデルに基づく愛着修復プログラム : 発達障害・愛着障害 : 現場で正しくこどもを理解し、こどもに合った支援をする / 米澤好史著,"東京 : 福村出版 , 2015.10"
37,22,世界一わかりやすいTOEICテストの授業 : 関先生が教える / 関正生著,"Part1-4リスニング,Part5&6文法,Part7読解. - 改訂版. - 東京 : KADOKAWA , 2016.4"
38,21,"固体のバンド理論 / アシュクロフト, マーミン著 ; 松原武生, 町田一成訳","京都 : 吉岡書店 , 1981.9 (物理学叢書 / 小谷正雄 [ほか] 編)"
38,21,"紀伊名所圖會 / 高市志友, 加納諸平, 高市志直編述","第1巻 - 第4巻. - 東京 : 歴史図書社 , 1970.6-1970.9"
38,21,知的複眼思考法 / 苅谷剛彦著,"東京 : 講談社 , 1996.9"
38,21,清代中国の物価と経済変動 / 岸本美緒著,"東京 : 研文出版 , 1997.1"
38,21,環境システム : その理念と基礎手法 / 土木学会環境システム委員会編,"東京 : 共立出版 , 1998.4"
38,21,"初めてのPython / Mark Lutz, David Ascher著 ; 紀太章訳","東京 : オライリー・ジャパン. - 東京 : オーム社(発売) , 2000.9"
38,21,ゼロから学ぶ電子回路 / 秋田純一著,"東京 : 講談社 , 2002.5"
38,21,力学 / 川村清著,"東京 : 裳華房 , 1998.10 (裳華房テキストシリーズ - 物理学 / 阿部龍蔵, 川村清監修)"
38,21,固体物理学 : 工学のために / 岡崎誠著,"東京 : 裳華房 , 2002.10"
38,21,研究計画書の考え方 : 大学院を目指す人のために / 妹尾堅一郎著,"東京 : ダイヤモンド社 , 1999.3 (Diamond executive data book)"
38,21,"キー・コンピテンシー : 国際標準の学力をめざして / ドミニク・S・ライチェン, ローラ・H・サルガニク編著 ; 今西幸蔵 [ほか] 訳","東京 : 明石書店 , 2006.5"
38,21,TOEICテスト新公式問題集 / Educational Testing Service著 ; 国際ビジネスコミュニケーション協会TOEIC運営委員会編,"[vol. 1] - vol. 6. - [東京] : 国際ビジネスコミュニケーション協会TOEIC運営委員会. - 東京 : 国際コミュニケーションズ・スクール (発売) , 2005.12-"
38,21,有頂天家族 / 森見登美彦著,"東京 : 幻冬舎 , 2007.9"
38,21,数値計算のためのFortran90/95プログラミング入門 / 牛島省著,"東京 : 森北出版 , 2007.7"
38,21,英語の歴史 : 過去から未来への物語 / 寺澤盾著,"東京 : 中央公論新社 , 2008.10 (中公新書)"
38,21,"これでわかる!着地型観光 : 地域が主役のツーリズム / 尾家建生, 金井萬造編著","京都 : 学芸出版社 , 2008.11"
38,21,"景観形成と地域コミュニティ : 地域資本を増やす景観政策 / 鳥越皓之, 家中茂, 藤村美穂著","東京 : 農山漁村文化協会 , 2009.2"
38,21,未来をつくる資本主義 : 世界の難問をビジネスは解決できるか / スチュアート・L.ハート著 ; 石原薫訳,"東京 : 英治出版 , 2008.3"
38,21,グリーン・ツーリズム実践の社会学 / 青木辰司著,"東京 : 丸善 , 2004.2"
38,21,Nのために / 湊かなえ著,"東京 : 東京創元社 , 2010.1"
38,21,Cで学ぶデータ構造とアルゴリズム / 西原清一著,"東京 : オーム社 , 2008.1"
38,21,食旅と観光まちづくり / 安田亘宏著,"京都 : 学芸出版社 , 2010.6"
38,21,観光まちづくりと地域資源活用 / 総合観光学会編,"東京 : 同文舘出版 , 2010.1"
38,21,キケン / 有川浩著,"東京 : 新潮社 , 2010.1"
38,21,"スバラシク実力がつくと評判の演習電磁気学キャンパス・ゼミ / 高杉豊, 馬場敬之著","川口 : マセマ出版社 , [2009.9]"
38,21,20歳のときに知っておきたかったこと / ティナ・シーリグ著 ; 高遠裕子訳,"東京 : 阪急コミュニケーションズ , 2010.3 (スタンフォード大学集中講義)"
38,21,不合理だからすべてがうまくいく : 行動経済学で「人を動かす」 / ダン・アリエリー著 ; 櫻井祐子訳,"東京 : 早川書房 , 2010.11"
38,21,世界とつながるビジネス : BOP市場を開拓する5つの方法 / 国連開発計画(UNDP)編 ; 吉田秀美訳,"東京 : 英治出版 , 2010.11"
38,21,マスカレード・ホテル / 東野圭吾著,"東京 : 集英社 , 2011.9"
38,21,"観光のビジネスモデル : 利益を生みだす仕組みを考える = Business models of tourism / 石井淳蔵, 高橋一夫編","京都 : 学芸出版社 , 2011.12"
38,21,ナミヤ雑貨店の奇蹟 / 東野圭吾著,"東京 : 角川書店. - 東京 : 角川グループパブリッシング (発売) , 2012.3"
38,21,よくわかる観光社会学 / 安村克己 [ほか] 編著,"京都 : ミネルヴァ書房 , 2011.4 (やわらかアカデミズム・「わかる」シリーズ)"
38,21,協同学習入門 : 基本の理解と51の工夫 / 杉江修治著,"京都 : ナカニシヤ出版 , 2011.10"
38,21,Fiber-optic communication systems / Govind P. Agrawal,"4th ed.. - Hoboken, N.J. : Wiley , 2010 (Wiley series in microwave and optical engineering / Kai Chang, editor)"
38,21,"グローバル化時代の人文地理学 / 小林茂, 宮澤仁編著","東京 : 放送大学教育振興会 , 2012.3 (放送大学教材)"
38,21,エントリーシートの完璧対策 : アピールポイントが見つかる! / 福沢恵子著 ; 日経HR編集部編,"2014年度版. - 東京 : 日経HR , 2012.10 (日経就職シリーズ)"
38,21,ふがいない僕は空を見た / 窪美澄著,"東京 : 新潮社 , 2012.10 (新潮文庫)"
38,21,詳説世界史 : 世界史B / 木村靖二 [ほか] 著,"東京 : 山川出版社 , 2013.3"
38,21,業界&職種研究ガイド : 自分に合った仕事は何だろう? / マイナビ編集部編著,"[2014年度版] - [2020年度版]. - 東京 : マイナビ , [2012.6]- (内定獲得のメソッド)"
38,21,学生のレポート・論文作成トレーニング : スキルを学ぶ21のワーク / 桑田てるみ編 ; 桑田てるみほか執筆,"東京 : 実教出版 , 2013.9"
38,21,インクルーシブ教育の実践 : すべての子どものニーズにこたえる学級づくり / コンスタンス・マクグラス著 ; 川合紀宗訳,"東京 : 学苑社 , 2010.6"
38,21,図解でわかるスタンフォードの自分を変える教室 / ケリー・マクゴニガル監修,"東京 : 大和書房 , 2014.5"
38,21,"X線物理学の基礎 / J.アルスニールセン, D.マクマロウ原著 ; 篠原佑也, 白澤徹郎, 矢代航訳","東京 : 講談社 , 2012.5"
38,21,すべての人に知っておいてほしいデザイン・レイアウトの基本原則 / 大橋幸二 [ほか] 執筆,"東京 : エムディエヌコーポレーション. - 東京 : インプレスコミュニケーションズ (発売) , 2011.9"
38,21,ブラック企業ビジネス / 今野晴貴著,"東京 : 朝日新聞出版 , 2013.11 (朝日新書)"
38,21,過労死は何を告発しているか : 現代日本の企業と労働 / 森岡孝二著,"東京 : 岩波書店 , 2013.8 (岩波現代文庫)"
38,21,農山村は消滅しない / 小田切徳美著,"東京 : 岩波書店 , 2014.12 (岩波新書)"
38,21,TOEFLテスト英熟語700 / 神部孝著,"4訂版. - [東京] : 旺文社 , [2014.2] (TOEFLテスト大戦略シリーズ)"
38,21,日本人とCSR : 遊戯・フロー体験・ダイバーシティ / 潜道文子著,"[東京] : 拓殖大学. - 東京 : 白桃書房 (発売) , 2014.3 (拓殖大学研究叢書)"
38,21,新TOEICテスト900点を突破する英単語 = Scoring over 900-vocabulary training for the new TOEIC test / 福居守世著,"東京 : 中経出版 , 2010.2"
38,21,確かな力が身につくJavaScript「超」入門 / 狩野祐東著,"東京 : SBクリエイティブ , 2015.11"
38,21,訪日外国人観光ビジネス入門講座 : 沸騰するインバウンド市場攻略ガイド / 村山慶輔著,"[東京] : 翔泳社 , 2015.2"
38,21,"TOEICテスト非公式問題集至高の400問 : 新形式問題対応 / ヒロ前田, テッド寺倉, ロス・タロック著","東京 : アルク , 2016.4"
38,21,"非線形ファイバー光学 / G.P.アグラワール著 ; 小田垣孝, 山田興一共訳","京都 : 吉岡書店 , 1997.5 (物理学叢書 / 小谷正雄 [ほか] 編)"
38,21,SPI解法の極意 / マイナビ編集部編,"[2012年度版] - [2020年度版]. - 東京 : 毎日コミュニケーションズ , [2009.10]- (内定獲得のメソッド)"
38,21,ベーシック圏論 : 普遍性からの速習コース / T.レンスター著 ; 土岡俊介訳,"東京 : 丸善出版 , 2017.1"
39,20,微分幾何入門 / 落合卓四郎著,"上,下. - 東京 : 東京大学出版会 , 1991.3-1993.3 (基礎数学)"
39,20,双曲幾何学入門 : 線形代数の応用 / 中岡稔著,"東京 : サイエンス社 , 1993.3 (数理科学ライブラリ)"
39,20,量子力学 / 小出昭一郎著,"1,2. - 改訂版. - 東京 : 裳華房 , 1990.10 (基礎物理学選書)"
39,20,光エレクトロニクス入門 / 末田正著,"東京 : 丸善 , 1998.12 (電気・電子・情報・通信基礎コース)"
39,20,ゼロから学ぶ微分積分 / 小島寛之著,"東京 : 講談社 , 2001.4"
39,20,"文化経済学入門 : 創造性の探究から都市再生まで / デイヴィッド・スロスビー著 ; 中谷武雄, 後藤和子監訳","東京 : 日本経済新聞社 , 2002.9"
39,20,"歴史から読み解く英語の謎 / 岸田隆之, 早坂信, 奥村直史著","東京 : 教育出版 , 2002.8"
39,20,新しいクロール / 宮畑虎彦著,"東京 : 不昧堂出版 , 1972 (不昧堂新書)"
39,20,コホモロジーのこころ / 加藤五郎著,"東京 : 岩波書店 , 2003.3"
39,20,3次元の幾何学 / 小島定吉著,"東京 : 朝倉書店 , 2002.10 (講座数学の考え方 / 飯高茂 [ほか] 編集)"
39,20,フォトニック結晶入門 / 迫田和彰著,"東京 : 森北出版 , 2004.1"
39,20,マンガでわかる統計学 / 高橋信著 ; トレンド・プロマンガ制作,"[正],回帰分析編,因子分析編. - 東京 : オーム社 , 2004.7-"
39,20,博士の愛した数式 / 小川洋子著,"東京 : 新潮社 , 2003.8"
39,20,よくわかる高校物理の基本と仕組み : 実はこんなにシンプルな物理再入門 / 北村俊樹著,"東京 : 秀和システム , 2004.9 (How-nual図解入門)"
39,20,図書館危機 / 有川浩著 ; 徒花スクモイラスト,"東京 : メディアワークス. - 東京 : 角川グループパブリッシング (発売) , 2007.3"
39,20,阪急電車 / 有川浩著,"東京 : 幻冬舎 , 2008.1"
39,20,"基本情報技術者合格教本 / 定平誠, 兼平敦共著","平成16年度 春期 - 平成29年度 春期 秋期. - 東京 : 技術評論社 , 2003.12-"
39,20,楽しい鉱物図鑑 / 堀秀道著,"[1] : 新装版. - 東京 : 草思社 , 1993.6"
39,20,土木職公務員試験専門問題と解答 / 米田昌弘著,"必修科目編 - 物理編. - 岡山 : 大学教育出版 , 2008.4"
39,20,"Sports tourism : participants, policy and providers / Mike Weed and Chris Bull","2nd ed. - Oxford : Butterworth-Heinemann , 2009"
39,20,塩の街 / 有川浩著,"東京 : メディアワークス. - 東京 : 角川グループパブリッシング (発売) , 2007.6"
39,20,ラブコメ今昔 / 有川浩著,"東京 : 角川書店. - 東京 : 角川グループパブリッシング (発売) , 2008.6"
39,20,すぐわかるSPSSによるアンケートの調査・集計・解析 / 内田治著,"第4版. - 東京 : 東京図書 , 2010.6"
39,20,発達障害が引き起こす二次障害へのケアとサポート / 齊藤万比古編著,"東京 : 学習研究社 , 2009.9 (学研のヒューマンケアブックス)"
39,20,アルゴリズミック・デザイン : 建築・都市の新しい設計手法 / 日本建築学会編,"東京 : 鹿島出版会 , 2009.3"
39,20,観光のユニバーサルデザイン : 歴史都市と世界遺産のバリアフリー / 秋山哲男 [ほか] 著,"京都 : 学芸出版社 , 2010.4"
39,20,"プラクティカル産業組織論 / 泉田成美, 柳川隆著","東京 : 有斐閣 , 2008.12 (有斐閣アルマ)"
39,20,"スバラシク実力がつくと評判のベクトル解析キャンパス・ゼミ : 大学の数学がこんなに分かる!単位なんて楽に取れる! / 馬場敬之, 高杉豊著","川口 : マセマ出版社 , [2007.6]"
39,20,経営学の基本 : 初級・中級受験用 / 経営能力開発センター編,"第3版. - 東京 : 中央経済社 , 2009.12 (経営学検定試験公式テキスト)"
39,20,パフォーマンス評価 : 思考力・判断力・表現力を育む授業づくり / 田中耕治編著,"東京 : ぎょうせい , 2011.7"
39,20,交通基本法時代の地域交通政策と持続可能な発展 : 過疎地域・地方小都市を中心に / 辻本勝久著,"東京 : 白桃書房 , 2011.10 (和歌山大学経済学部研究叢書)"
39,20,"スバラシク実力がつくと評判の演習統計学キャンパス・ゼミ / 高杉豊著 , 馬場敬之著","川口 : マセマ出版社 , 2011.9"
39,20,物理光学 : 媒質中の光波の伝搬 / 黒田和男著,"東京 : 朝倉書店 , 2011.3 (光学ライブラリー)"
39,20,"スバラシク実力がつくと評判の演習微分積分キャンパス・ゼミ : 大学の数学がこんなに分かる!単位なんて楽に取れる! / 馬場敬之, 高杉豊著","川口 : マセマ出版社 , [2008.3]"
39,20,イラスト・図解光ファイバ通信のしくみがわかる本 : 原理から最新技術まで、よくわかる光ファイバ入門 / 山下真司著,"東京 : 技術評論社 , 2002.4"
39,20,フロー体験入門 : 楽しみと創造の心理学 / M.チクセントミハイ著,"京都 : 世界思想社 , 2010.5"
39,20,"ルポ子どもの貧困連鎖 : 教育現場のSOSを追って / 保坂渉, 池谷孝司著","東京 : 光文社 , 2012.5"
39,20,"子ども虐待と関連する精神障害 / 本間博彰, 小野善郎編集","東京 : 中山書店 , 2008.11 (子どもの心の診療シリーズ / 齊藤万比古総編集)"
39,20,"屍者の帝国 / 伊藤計劃, 円城塔著","東京 : 河出書房新社 , 2012.8"
39,20,空飛ぶ広報室 / 有川浩著,"東京 : 幻冬舎 , 2012.7"
39,20,OpenGL 4.0シェーディング言語 : 実例で覚えるGLSLプログラミング / David Wolff著 ; 中本浩翻訳,"東京 : ボーンデジタル , 2012.10"
39,20,風に舞いあがるビニールシート / 森絵都著,"東京 : 文藝春秋 , 2009.4 (文春文庫)"
39,20,教師のための教育相談の技術 / 吉田圭吾著,"東京 : 金子書房 , 2007.4"
39,20,"食材と調理の科学 : 食べ物と健康 / 今井悦子編著 ; 香西みどり, 吉田真美著","東京 : アイ・ケイコーポレーション , 2012.9"
39,20,"Kinect for Windows SDK実践プログラミング / 杉浦司, 中村薫著","東京 : 工学社 , 2013.11 (I/O books)"
39,20,アメリカ大都市の死と生 / ジェイン・ジェイコブズ著 ; 山形浩生訳,"新版, 第2刷. - 東京 : 鹿島出版会 , 2010.6"
39,20,ゼミナールマーケティング入門 / 石井淳蔵 [ほか] 著,"第2版. - 東京 : 日本経済新聞出版社 , 2013.9"
